modelid,name,term,var,order,beta
total_bonding,dallas,"scale(logit(some_college, 0.01))",some_college,9,-0.1365819933198931
total_bonding,dallas,"scale(logit(over_65, 0.01))",over_65,10,-0.10628360934683707
total_bonding,dallas,scale(log(unemployment + 1)),unemployment,11,0.07123045960624846
total_bonding,dc,(Intercept),intercept,1,-0.13339653193888973
total_bonding,dc,scale(log(total + 1)),total,2,-0.013823749830360438
total_bonding,dc,scale(log(pop_density)),pop_density,3,-0.0392349266089518
total_bonding,dc,"scale(logit(black, 0.01))",black,4,-0.054070176182985395
total_bonding,dc,"scale(logit(hisplat, 0.01))",hisplat,5,-0.24451520526427192
total_bonding,dc,"scale(logit(asian, 0.01))",asian,6,-0.15796133826366177
total_bonding,dc,scale(log(median_household_income)),median_household_income,7,0.10124430774646918
total_bonding,dc,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.014432391262393098
total_bonding,dc,"scale(logit(some_college, 0.01))",some_college,9,-0.1365819933198931
total_bonding,dc,"scale(logit(over_65, 0.01))",over_65,10,-0.10628360934683707
total_bonding,dc,scale(log(unemployment + 1)),unemployment,11,0.07123045960624846
total_bonding,denver,(Intercept),intercept,1,-0.10825839708602827
total_bonding,denver,scale(log(total + 1)),total,2,-0.02123541920657481
total_bonding,denver,scale(log(pop_density)),pop_density,3,-0.0392349266089518
total_bonding,denver,"scale(logit(black, 0.01))",black,4,-0.054070176182985395
total_bonding,denver,"scale(logit(hisplat, 0.01))",hisplat,5,-0.24451520526427192
total_bonding,denver,"scale(logit(asian, 0.01))",asian,6,-0.15796133826366177
total_bonding,denver,scale(log(median_household_income)),median_household_income,7,0.10124430774646918
total_bonding,denver,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.014432391262393098
total_bonding,denver,"scale(logit(some_college, 0.01))",some_college,9,-0.1365819933198931
total_bonding,denver,"scale(logit(over_65, 0.01))",over_65,10,-0.10628360934683707
total_bonding,denver,scale(log(unemployment + 1)),unemployment,11,0.07123045960624846
total_bonding,el_paso,(Intercept),intercept,1,0.26254205402491276
total_bonding,el_paso,scale(log(total + 1)),total,2,-0.07700137582570177
total_bonding,el_paso,scale(log(pop_density)),pop_density,3,-0.0392349266089518
total_bonding,el_paso,"scale(logit(black, 0.01))",black,4,-0.054070176182985395
total_bonding,el_paso,"scale(logit(hisplat, 0.01))",hisplat,5,-0.24451520526427192
total_bonding,el_paso,"scale(logit(asian, 0.01))",asian,6,-0.15796133826366177
total_bonding,el_paso,scale(log(median_household_income)),median_household_income,7,0.10124430774646918
total_bonding,el_paso,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.014432391262393098
total_bonding,el_paso,"scale(logit(some_college, 0.01))",some_college,9,-0.1365819933198931
total_bonding,el_paso,"scale(logit(over_65, 0.01))",over_65,10,-0.10628360934683707
total_bonding,el_paso,scale(log(unemployment + 1)),unemployment,11,0.07123045960624846
total_bonding,fort_worth,(Intercept),intercept,1,-0.0520665359770624
total_bonding,fort_worth,scale(log(total + 1)),total,2,-0.02736574542709632
total_bonding,fort_worth,scale(log(pop_density)),pop_density,3,-0.0392349266089518
total_bonding,fort_worth,"scale(logit(black, 0.01))",black,4,-0.054070176182985395
total_bonding,fort_worth,"scale(logit(hisplat, 0.01))",hisplat,5,-0.24451520526427192
total_bonding,fort_worth,"scale(logit(asian, 0.01))",asian,6,-0.15796133826366177
total_bonding,fort_worth,scale(log(median_household_income)),median_household_income,7,0.10124430774646918
total_bonding,fort_worth,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.014432391262393098
total_bonding,fort_worth,"scale(logit(some_college, 0.01))",some_college,9,-0.1365819933198931
total_bonding,fort_worth,"scale(logit(over_65, 0.01))",over_65,10,-0.10628360934683707
total_bonding,fort_worth,scale(log(unemployment + 1)),unemployment,11,0.07123045960624846
total_bonding,houston,(Intercept),intercept,1,-0.04460034432781457
total_bonding,houston,scale(log(total + 1)),total,2,-0.028443826808221377
total_bonding,houston,scale(log(pop_density)),pop_density,3,-0.0392349266089518
total_bonding,houston,"scale(logit(black, 0.01))",black,4,-0.054070176182985395
total_bonding,houston,"scale(logit(hisplat, 0.01))",hisplat,5,-0.24451520526427192
total_bonding,houston,"scale(logit(asian, 0.01))",asian,6,-0.15796133826366177
total_bonding,houston,scale(log(median_household_income)),median_household_income,7,0.10124430774646918
total_bonding,houston,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.014432391262393098
total_bonding,houston,"scale(logit(some_college, 0.01))",some_college,9,-0.1365819933198931
total_bonding,houston,"scale(logit(over_65, 0.01))",over_65,10,-0.10628360934683707
total_bonding,houston,scale(log(unemployment + 1)),unemployment,11,0.07123045960624846
total_bonding,indianapolis,(Intercept),intercept,1,-0.1371388800464058
total_bonding,indianapolis,scale(log(total + 1)),total,2,-0.005352691851482658
total_bonding,indianapolis,scale(log(pop_density)),pop_density,3,-0.0392349266089518
total_bonding,indianapolis,"scale(logit(black, 0.01))",black,4,-0.054070176182985395
total_bonding,indianapolis,"scale(logit(hisplat, 0.01))",hisplat,5,-0.24451520526427192
total_bonding,indianapolis,"scale(logit(asian, 0.01))",asian,6,-0.15796133826366177
total_bonding,indianapolis,scale(log(median_household_income)),median_household_income,7,0.10124430774646918
total_bonding,indianapolis,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.014432391262393098
total_bonding,indianapolis,"scale(logit(some_college, 0.01))",some_college,9,-0.1365819933198931
total_bonding,indianapolis,"scale(logit(over_65, 0.01))",over_65,10,-0.10628360934683707
total_bonding,indianapolis,scale(log(unemployment + 1)),unemployment,11,0.07123045960624846
total_bonding,jacksonville,(Intercept),intercept,1,-0.05009895705906313
total_bonding,jacksonville,scale(log(total + 1)),total,2,-0.019967290912006122
total_bonding,jacksonville,scale(log(pop_density)),pop_density,3,-0.0392349266089518
total_bonding,jacksonville,"scale(logit(black, 0.01))",black,4,-0.054070176182985395
total_bonding,jacksonville,"scale(logit(hisplat, 0.01))",hisplat,5,-0.24451520526427192
total_bonding,jacksonville,"scale(logit(asian, 0.01))",asian,6,-0.15796133826366177
total_bonding,jacksonville,scale(log(median_household_income)),median_household_income,7,0.10124430774646918
total_bonding,jacksonville,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.014432391262393098
total_bonding,jacksonville,"scale(logit(some_college, 0.01))",some_college,9,-0.1365819933198931
total_bonding,jacksonville,"scale(logit(over_65, 0.01))",over_65,10,-0.10628360934683707
total_bonding,jacksonville,scale(log(unemployment + 1)),unemployment,11,0.07123045960624846
total_bonding,la,(Intercept),intercept,1,-0.10080366700184987
total_bonding,la,scale(log(total + 1)),total,2,-0.030650536318846587
total_bonding,la,scale(log(pop_density)),pop_density,3,-0.0392349266089518
total_bonding,la,"scale(logit(black, 0.01))",black,4,-0.054070176182985395
total_bonding,la,"scale(logit(hisplat, 0.01))",hisplat,5,-0.24451520526427192
total_bonding,la,"scale(logit(asian, 0.01))",asian,6,-0.15796133826366177
total_bonding,la,scale(log(median_household_income)),median_household_income,7,0.10124430774646918
total_bonding,la,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.014432391262393098
total_bonding,la,"scale(logit(some_college, 0.01))",some_college,9,-0.1365819933198931
total_bonding,la,"scale(logit(over_65, 0.01))",over_65,10,-0.10628360934683707
total_bonding,la,scale(log(unemployment + 1)),unemployment,11,0.07123045960624846
total_bonding,nashville,(Intercept),intercept,1,-0.18507118700585912
total_bonding,nashville,scale(log(total + 1)),total,2,-2.9020516047872924e-4
total_bonding,nashville,scale(log(pop_density)),pop_density,3,-0.0392349266089518
total_bonding,nashville,"scale(logit(black, 0.01))",black,4,-0.054070176182985395
total_bonding,nashville,"scale(logit(hisplat, 0.01))",hisplat,5,-0.24451520526427192
total_bonding,nashville,"scale(logit(asian, 0.01))",asian,6,-0.15796133826366177
total_bonding,nashville,scale(log(median_household_income)),median_household_income,7,0.10124430774646918
total_bonding,nashville,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.014432391262393098
total_bonding,nashville,"scale(logit(some_college, 0.01))",some_college,9,-0.1365819933198931
total_bonding,nashville,"scale(logit(over_65, 0.01))",over_65,10,-0.10628360934683707
total_bonding,nashville,scale(log(unemployment + 1)),unemployment,11,0.07123045960624846
total_bonding,nyc,(Intercept),intercept,1,-0.1479973167183268
total_bonding,nyc,scale(log(total + 1)),total,2,-0.005962445242732258
total_bonding,nyc,scale(log(pop_density)),pop_density,3,-0.0392349266089518
total_bonding,nyc,"scale(logit(black, 0.01))",black,4,-0.054070176182985395
total_bonding,nyc,"scale(logit(hisplat, 0.01))",hisplat,5,-0.24451520526427192
total_bonding,nyc,"scale(logit(asian, 0.01))",asian,6,-0.15796133826366177
total_bonding,nyc,scale(log(median_household_income)),median_household_income,7,0.10124430774646918
total_bonding,nyc,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.014432391262393098
total_bonding,nyc,"scale(logit(some_college, 0.01))",some_college,9,-0.1365819933198931
total_bonding,nyc,"scale(logit(over_65, 0.01))",over_65,10,-0.10628360934683707
total_bonding,nyc,scale(log(unemployment + 1)),unemployment,11,0.07123045960624846
total_bonding,oklahoma,(Intercept),intercept,1,-0.08156705428781111
total_bonding,oklahoma,scale(log(total + 1)),total,2,-0.02693728092889412
total_bonding,oklahoma,scale(log(pop_density)),pop_density,3,-0.0392349266089518
total_bonding,oklahoma,"scale(logit(black, 0.01))",black,4,-0.054070176182985395
total_bonding,oklahoma,"scale(logit(hisplat, 0.01))",hisplat,5,-0.24451520526427192
total_bonding,oklahoma,"scale(logit(asian, 0.01))",asian,6,-0.15796133826366177
total_bonding,oklahoma,scale(log(median_household_income)),median_household_income,7,0.10124430774646918
total_bonding,oklahoma,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.014432391262393098
total_bonding,oklahoma,"scale(logit(some_college, 0.01))",some_college,9,-0.1365819933198931
total_bonding,oklahoma,"scale(logit(over_65, 0.01))",over_65,10,-0.10628360934683707
total_bonding,oklahoma,scale(log(unemployment + 1)),unemployment,11,0.07123045960624846
total_bonding,philadelphia,(Intercept),intercept,1,-0.06679192212558131
total_bonding,philadelphia,scale(log(total + 1)),total,2,-0.027576543158532866
total_bonding,philadelphia,scale(log(pop_density)),pop_density,3,-0.0392349266089518
total_bonding,philadelphia,"scale(logit(black, 0.01))",black,4,-0.054070176182985395
total_bonding,philadelphia,"scale(logit(hisplat, 0.01))",hisplat,5,-0.24451520526427192
total_bonding,philadelphia,"scale(logit(asian, 0.01))",asian,6,-0.15796133826366177
total_bonding,philadelphia,scale(log(median_household_income)),median_household_income,7,0.10124430774646918
total_bonding,philadelphia,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.014432391262393098
total_bonding,philadelphia,"scale(logit(some_college, 0.01))",some_college,9,-0.1365819933198931
total_bonding,philadelphia,"scale(logit(over_65, 0.01))",over_65,10,-0.10628360934683707
total_bonding,philadelphia,scale(log(unemployment + 1)),unemployment,11,0.07123045960624846
total_bonding,phoenix,(Intercept),intercept,1,-0.08158072032965381
total_bonding,phoenix,scale(log(total + 1)),total,2,-0.024119678410850054
total_bonding,phoenix,scale(log(pop_density)),pop_density,3,-0.0392349266089518
total_bonding,phoenix,"scale(logit(black, 0.01))",black,4,-0.054070176182985395
total_bonding,phoenix,"scale(logit(hisplat, 0.01))",hisplat,5,-0.24451520526427192
total_bonding,phoenix,"scale(logit(asian, 0.01))",asian,6,-0.15796133826366177
total_bonding,phoenix,scale(log(median_household_income)),median_household_income,7,0.10124430774646918
total_bonding,phoenix,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.014432391262393098
total_bonding,phoenix,"scale(logit(some_college, 0.01))",some_college,9,-0.1365819933198931
total_bonding,phoenix,"scale(logit(over_65, 0.01))",over_65,10,-0.10628360934683707
total_bonding,phoenix,scale(log(unemployment + 1)),unemployment,11,0.07123045960624846
total_bonding,portland,(Intercept),intercept,1,-0.068540699003578
total_bonding,portland,scale(log(total + 1)),total,2,-0.024706542765886713
total_bonding,portland,scale(log(pop_density)),pop_density,3,-0.0392349266089518
total_bonding,portland,"scale(logit(black, 0.01))",black,4,-0.054070176182985395
total_bonding,portland,"scale(logit(hisplat, 0.01))",hisplat,5,-0.24451520526427192
total_bonding,portland,"scale(logit(asian, 0.01))",asian,6,-0.15796133826366177
total_bonding,portland,scale(log(median_household_income)),median_household_income,7,0.10124430774646918
total_bonding,portland,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.014432391262393098
total_bonding,portland,"scale(logit(some_college, 0.01))",some_college,9,-0.1365819933198931
total_bonding,portland,"scale(logit(over_65, 0.01))",over_65,10,-0.10628360934683707
total_bonding,portland,scale(log(unemployment + 1)),unemployment,11,0.07123045960624846
total_bonding,san_antonio,(Intercept),intercept,1,0.11270613181626478
total_bonding,san_antonio,scale(log(total + 1)),total,2,-0.04681242061045707
total_bonding,san_antonio,scale(log(pop_density)),pop_density,3,-0.0392349266089518
total_bonding,san_antonio,"scale(logit(black, 0.01))",black,4,-0.054070176182985395
total_bonding,san_antonio,"scale(logit(hisplat, 0.01))",hisplat,5,-0.24451520526427192
total_bonding,san_antonio,"scale(logit(asian, 0.01))",asian,6,-0.15796133826366177
total_bonding,san_antonio,scale(log(median_household_income)),median_household_income,7,0.10124430774646918
total_bonding,san_antonio,"scale(logit(income_0_60K, 0.01))",income_0_60K,8,-0.014432391262393098
total_bonding,san_antonio,"scale(logit(some_college, 0.01))",some_college,9,-0.1365819933198931
total_bonding,san_antonio,"scale(logit(over_65, 0.01))",over_65,10,-0.10628360934683707
total_bonding,san_antonio,scale(log(unemployment + 1)),unemployment,11,0.07123045960624846
total_bonding,san_diego,(Intercept),intercept,1,0.023017984013820464
total_bonding,san_diego,scale(log(total + 1)),total,2,-0.020708177977249678
total_bonding,san_diego,scale(log(pop_density)),pop_density,3,-0.0392349266089518
total_bonding,san_diego,"scale(logit(black, 0.01))",black,4,-0.054070176182985395
